2019-08-28 11:11:21.6244||DEBUG|NYSE.API.Program|NYSE init main |url: |action: 
2019-08-28 11:31:28.4312||INFO|NYSE.API.Controllers.DailyPricesController|END: GET price record for Id '102706'. |url: http://localhost/api/dailyprices/102706|action: GetDailyPricesById
2019-08-28 11:31:32.2983||INFO|NYSE.API.Controllers.DailyPricesController|START: PUT for id '102706'. |url: http://localhost/api/dailyprices/102706|action: PutDailyPrice
2019-08-28 11:31:32.3134||INFO|NYSE.API.Controllers.DailyPricesController|END: PUT for id '102706'. |url: http://localhost/api/dailyprices/102706|action: PutDailyPrice
2019-08-28 11:31:32.3413||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 11:31:32.4611||INFO|NYSE.API.Controllers.DailyPricesController|START: GET price record for id '102706'. |url: http://localhost/api/dailyprices/102706|action: GetDailyPricesById
2019-08-28 11:31:32.4713||INFO|NYSE.API.Controllers.DailyPricesController|END: GET price record for Id '102706'. |url: http://localhost/api/dailyprices/102706|action: GetDailyPricesById
2019-08-28 11:31:38.5415||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 11:31:52.7977||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 11:31:57.4063||INFO|NYSE.API.Controllers.DailyPricesController|START: GET price record for id '102706'. |url: http://localhost/api/dailyprices/102706|action: GetDailyPricesById
2019-08-28 11:31:57.4268||INFO|NYSE.API.Controllers.DailyPricesController|END: GET price record for Id '102706'. |url: http://localhost/api/dailyprices/102706|action: GetDailyPricesById
2019-08-28 11:32:00.5063||INFO|NYSE.API.Controllers.DailyPricesController|START: DELETE for id '102706'. |url: http://localhost/api/dailyprices/102706|action: DeleteDailyPrice
2019-08-28 11:32:00.5265||INFO|NYSE.API.Controllers.DailyPricesController|END: DELETE for id '102706'. |url: http://localhost/api/dailyprices/102706|action: DeleteDailyPrice
2019-08-28 11:32:00.5525||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 11:32:15.2000||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 11:33:27.5375||INFO|NYSE.API.Controllers.DailyPricesController|Return all daily prices. |url: http://localhost/api/dailyprices|action: GetDailyPrices
2019-08-28 17:03:40.5042||DEBUG|NYSE.API.Program|NYSE init main |url: |action: 
2019-08-28 17:03:42.4879|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/dailyprices/hellowworld|action: 
2019-08-28 17:03:51.1053||INFO|NYSE.API.Controllers.DailyPricesController|Start Hello World. |url: http://localhost/api/dailyprices/helloworld|action: GetHelloWorld
